mapped_rxn,source,,
[CH3:5][c:6]1[cH:7][cH:8][cH:9][n+:10]([O-:11])[cH:12]1.[OH:1][N+:2]([O-:3])=[O:4]>>[N+:2]([O-:3])(=[O:4])[c:7]1[c:6]([CH3:5])[cH:12][n+:10]([O-:11])[cH:9][cH:8]1,typical,,
[Br:1][Br:2].[OH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1>>[Br:2][c:7]1[cH:6][cH:5][c:4]([OH:3])[cH:9][cH:8]1,typical,,
[O+:1]#[C-:2].[O+:3]#[C-:4].[O:5]=[C:6]([c:7]1[cH:8][cH:9][cH:10][c:11]([N+:12]([O-:13])=[O:14])[c:15]1[CH:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][o:22]1)[N:23]([CH3:24])[CH3:25]>>[O:5]=[C:6]([c:7]1[cH:8][cH:9][cH:10][c:11]2[nH:12][c:17](-[c:18]3[cH:19][cH:20][cH:21][o:22]3)[cH:16][c:15]12)[N:23]([CH3:24])[CH3:25],typical,,
[C-:1]#[O+:2].[C-:3]#[O+:4].[F:5][c:6]1[cH:7][cH:8][c:9]([CH:12]=[CH:13][c:14]2[c:15]([N+:16]([O-:17])=[O:18])[cH:19][cH:20][cH:21][c:22]2[C:23]([N:24]2[CH2:25][CH2:26][CH2:27][CH2:28]2)=[O:29])[cH:10][cH:11]1>>[F:5][c:6]1[cH:7][cH:8][c:9](-[c:12]2[cH:13][c:14]3[c:15]([nH:16]2)[cH:19][cH:20][cH:21][c:22]3[C:23]([N:24]2[CH2:25][CH2:26][CH2:27][CH2:28]2)=[O:29])[cH:10][cH:11]1,typical,,
[CH3:1][O:2][C:3]([CH:4]([CH3:5])[CH3:6])=[O:7].[CH:16]1([N-:22][CH:23]2[CH2:24][CH2:25][CH2:26][CH2:27][CH2:28]2)[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21]1.[F:8][c:9]1[cH:10][cH:11][c:12]([Br:15])[cH:13][cH:14]1>>[CH3:1][O:2][C:3]([C:4]([CH3:5])([CH3:6])[c:12]1[cH:11][cH:10][c:9]([F:8])[cH:14][cH:13]1)=[O:7],typical,,
[C-:1]#[O+:2].[C-:3]#[O+:4].[O:5]=[C:6]([c:7]1[cH:8][cH:9][cH:10][c:11]([N+:12]([O-:13])=[O:14])[c:15]1[CH:16]=[CH:17][c:18]1[cH:19][c:20]2[c:21]([cH:22][cH:23]1)[O:24][CH2:25][O:26]2)[N:27]1[CH2:28][CH2:29][O:30][CH2:31][CH2:32]1>>[O:5]=[C:6]([c:7]1[cH:8][cH:9][cH:10][c:11]2[nH:12][c:17](-[c:18]3[cH:19][c:20]4[c:21]([cH:22][cH:23]3)[O:24][CH2:25][O:26]4)[cH:16][c:15]12)[N:27]1[CH2:28][CH2:29][O:30][CH2:31][CH2:32]1,typical,,
[Cl:3][c:4]1[cH:5][c:6]([Cl:7])[c:8]([N+:14]([O-:15])=[O:16])[cH:9][c:10]1[N+:11]([O-:12])=[O:13].[NH3:1].[NH3:2]>>[NH2:1][c:6]1[cH:5][c:4]([NH2:2])[c:10]([N+:11]([O-:12])=[O:13])[cH:9][c:8]1[N+:14]([O-:15])=[O:16],typical,,
[OH:1][C:2](=[O:3])[C:4]([OH:5])([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[OH:1][C:2](=[O:3])[CH:4]1[c:6]2[c:7]([cH:8][cH:9][cH:10][cH:11]2)-[c:13]2[c:12]1[cH:17][cH:16][cH:15][cH:14]2,typical,,
[NH2:4][NH:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1.[OH:1][N:2]=[O:3]>>[N-:2]=[N+:4]=[N:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1,typical,,
[Br:1][Br:2].[CH3:3][c:4]1[cH:5][c:6]([CH3:7])[cH:8][c:9]([CH3:10])[cH:11]1>>[Br:2][c:8]1[c:6]([CH3:7])[cH:5][c:4]([CH3:3])[cH:11][c:9]1[CH3:10],typical,,
[CH3:17][Si:18]([C:19]([F:20])([F:21])[F:22])([CH3:23])[CH3:24].[CH3:1][C:2]([O-:3])=[O:4].[CH3:5][C:6]1([CH3:7])[O:8][I:9]([Cl:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21>>[CH3:1][C:2]([O:3][Si:18]([CH3:17])([CH3:23])[CH3:24])=[O:4].[CH3:5][C:6]1([CH3:7])[O:8][I:9]([C:19]([F:20])([F:21])[F:22])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21,typical,,
[C-:1]#[O+:2].[C-:3]#[O+:4].[CH3:5][S:6](=[O:7])([N:8]1[CH2:9][CH2:10][N:11]([C:12]([c:13]2[cH:14][cH:15][cH:16][c:17]([N+:18]([O-:19])=[O:20])[c:21]2[CH:22]=[CH:23][c:24]2[cH:25][c:26]([Cl:27])[cH:28][c:29]([F:30])[cH:31]2)=[O:32])[CH2:33][CH2:34]1)=[O:35]>>[CH3:5][S:6](=[O:7])([N:8]1[CH2:9][CH2:10][N:11]([C:12]([c:13]2[cH:14][cH:15][cH:16][c:17]3[nH:18][c:23](-[c:24]4[cH:25][c:26]([Cl:27])[cH:28][c:29]([F:30])[cH:31]4)[cH:22][c:21]23)=[O:32])[CH2:33][CH2:34]1)=[O:35],typical,,
[CH3:9][c:10]1[c:11]([CH3:18])[cH:12][c:13]([CH3:17])[c:14]([CH3:15])[cH:16]1.[O-:1][N+:2]([OH:3])=[O:4].[O-:5][N+:6]([OH:7])=[O:8]>>[O-:1][N+:2](=[O:4])[c:12]1[c:11]([CH3:18])[c:10]([CH3:9])[c:16]([N+:6]([O-:5])=[O:8])[c:14]([CH3:15])[c:13]1[CH3:17],typical,,
[C-:1]#[O+:2].[C-:3]#[O+:4].[CH3:5][C:6]([CH3:7])([O:8][C:9]([N:10]1[CH2:11][CH2:12][N:13]([C:14]([c:15]2[cH:16][cH:17][cH:18][c:19]([N+:20]([O-:21])=[O:22])[c:23]2[CH:24]=[CH:25][c:26]2[cH:27][c:28]3[c:29]([cH:30][cH:31]2)[O:32][CH2:33][O:34]3)=[O:35])[CH2:36][CH2:37]1)=[O:38])[CH3:39]>>[CH3:5][C:6]([CH3:7])([O:8][C:9]([N:10]1[CH2:11][CH2:12][N:13]([C:14]([c:15]2[cH:16][cH:17][cH:18][c:19]3[nH:20][c:25](-[c:26]4[cH:27][c:28]5[c:29]([cH:30][cH:31]4)[O:32][CH2:33][O:34]5)[cH:24][c:23]23)=[O:35])[CH2:36][CH2:37]1)=[O:38])[CH3:39],typical,,
[Br:15][Br:16].[CH3:1][c:2]1[c:3]([C:4]([O:5][CH3:6])=[O:7])[cH:8][cH:9][cH:10][c:11]1[N+:12]([O-:13])=[O:14]>>[CH2:1]([c:2]1[c:3]([C:4]([O:5][CH3:6])=[O:7])[cH:8][cH:9][cH:10][c:11]1[N+:12]([O-:13])=[O:14])[Br:15],typical,,
[CH3:1][CH2:2][S:3][CH2:4][OH:5].[CH3:6][C:7]([CH3:8])([Si:9]([CH3:10])([Cl:11])[CH3:12])[CH3:13]>>[CH3:1][CH2:2][S:3][CH2:4][O:5][Si:9]([C:7]([CH3:6])([CH3:8])[CH3:13])([CH3:10])[CH3:12],typical,,
[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH2:8][c:9]2[c:10]([cH:11][cH:12][cH:13][cH:14]2)[C:15]1=[O:16].[CH:17]#[CH:18]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1([CH:17]=[CH2:18])[CH2:7][CH2:8][c:9]2[c:10]([cH:11][cH:12][cH:13][cH:14]2)[C:15]1=[O:16],typical,,
[CH3:5][CH2:6][O:7][C:8]([CH2:9][C:10]([O:11][CH2:12][CH3:13])=[O:14])=[O:15].[NH2:1][C:2]([NH2:3])=[O:4]>>[NH:1]1[C:2](=[O:4])[NH:3][C:8](=[O:15])[CH2:9][C:10]1=[O:14],typical,,
[CH3:13][NH:14][c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[I:21].[CH3:5][CH2:6][CH2:7][C:8]#[C:9][CH2:10][CH2:11][CH3:12].[O-:1][C:2]([O-:3])=[O:4]>>[CH3:5][CH2:6][CH2:7][c:8]1[c:9]([CH2:10][CH2:11][CH3:12])[n:14]([CH3:13])[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]12,typical,,
[CH3:5][C:6]([C:7]#[C:8][C:9]([CH3:10])([OH:11])[CH3:12])=[CH2:13].[NH2:14][c:15]1[c:16]([I:21])[cH:17][cH:18][cH:19][cH:20]1.[O-:1][C:2]([O-:3])=[O:4]>>[CH3:5][C:6]([c:7]1[c:8]([C:9]([CH3:10])([OH:11])[CH3:12])[nH:14][c:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20]2)=[CH2:13],typical,,
[CH2:10]1[CH2:11][CH2:12][CH2:13][NH:14]1.[O:1]=[CH:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[NH2:9]>>[CH2:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[NH:9][CH:13]2[CH2:12][CH2:11][CH2:10][N:14]12,typical,,
[CH3:5][CH2:6][CH2:7][C:8]([CH:9]=[O:10])([c:11]1[c:12]([Br:27])[cH:13][cH:14][c:15]([O:16][CH2:17][c:18]2[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][cH:25]2)[cH:26]1)[CH2:28][CH2:29][CH3:30].[O-:1][C:2]([O-:3])=[O:4]>>[CH3:5][CH2:6][CH2:7][C:8]1([CH2:28][CH2:29][CH3:30])[C:9](=[O:10])[c:12]2[c:11]1[cH:26][c:15]([O:16][CH2:17][c:18]1[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][cH:25]1)[cH:14][cH:13]2,typical,,
[CH3:14][c:15]1[cH:16][cH:17][c:18]([S:21](=[O:22])(=[O:23])[N:24]=[N+:25]=[N-:26])[cH:19][cH:20]1.[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:8]2[n:9][cH:10][cH:11][cH:12][cH:13]2)[cH:6][cH:7]1>>[CH3:1][c:2]1[cH:3][c:4]([NH:24][S:21]([c:18]2[cH:17][cH:16][c:15]([CH3:14])[cH:20][cH:19]2)(=[O:22])=[O:23])[c:5](-[c:8]2[n:9][cH:10][cH:11][cH:12][cH:13]2)[cH:6][cH:7]1,typical,,
[CH3:3][CH2:4][O:5][C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)=[O:13].[NH2:1][OH:2]>>[NH:1]([OH:2])[C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)=[O:13],typical,,
[CH3:4][CH2:5][O:6][C:7]([CH2:8][NH2:9])=[O:10].[O:1]=[N:2][OH:3]>>[N-:2]=[N+:9]=[CH:8][C:7]([O:6][CH2:5][CH3:4])=[O:10],typical,,
[CH3:4][CH2:5][CH2:6][CH2:7][OH:8].[OH:1][N:2]=[O:3]>>[N:2](=[O:3])[O:8][CH2:7][CH2:6][CH2:5][CH3:4],typical,,
[NH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[NH2:8].[O:9]=[CH:10][CH:11]=[O:12]>>[n:1]1[c:2]2[cH:3][cH:4][cH:5][cH:6][c:7]2[n:8][cH:11][cH:10]1,typical,,
[Cl:1][C:2](=[O:3])[CH2:4][CH2:5][CH2:6][CH2:7][C:8]([Cl:9])=[O:10].[cH:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[cH:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[C:2](=[O:3])([CH2:4][CH2:5][CH2:6][CH2:7][C:8](=[O:10])[c:13]1[cH:12][cH:11][cH:16][cH:15][cH:14]1)[c:19]1[cH:18][cH:17][cH:22][cH:21][cH:20]1,typical,,
[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]([CH2:6][CH3:7])[O:8][S:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][CH:2]([CH2:3][CH2:4][CH:5]([CH2:6][CH3:7])[OH:8])[S:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1,typical,,
[C-:1]#[O+:2].[C-:3]#[O+:4].[F:5][c:6]1[cH:7][cH:8][c:9]([CH:12]=[CH:13][c:14]2[c:15]([N+:16]([O-:17])=[O:18])[cH:19][cH:20][cH:21][c:22]2[C:23]([N:24]2[CH2:25][CH2:26][CH:27]([n:28]3[c:29](=[O:37])[nH:30][c:31]4[c:32]3[cH:33][cH:34][cH:35][cH:36]4)[CH2:38][CH2:39]2)=[O:40])[cH:10][cH:11]1>>[F:5][c:6]1[cH:7][cH:8][c:9](-[c:12]2[cH:13][c:14]3[c:15]([nH:16]2)[cH:19][cH:20][cH:21][c:22]3[C:23]([N:24]2[CH2:25][CH2:26][CH:27]([n:28]3[c:29](=[O:37])[nH:30][c:31]4[c:32]3[cH:33][cH:34][cH:35][cH:36]4)[CH2:38][CH2:39]2)=[O:40])[cH:10][cH:11]1,typical,,
[CH3:9][CH2:10][CH2:11][CH2:12][CH:13]([OH:14])[CH2:15][CH3:16].[Cl:1][S:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[S:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[O:14][CH:13]([CH2:12][CH2:11][CH2:10][CH3:9])[CH2:15][CH3:16],typical,,
[CH3:9][O:10][C:11]([Cl:12])=[O:13].[NH2:1][CH2:2][CH:3]=[CH2:4].[NH2:5][CH2:6][CH:7]=[CH2:8]>>[NH:1]([CH2:2][CH:3]=[CH2:4])[C:11]([O:10][CH3:9])=[O:13],typical,,
[CH3:1][O:2][C:3]([NH:4][CH2:5][CH:6]=[CH2:7])=[O:8].[CH3:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][C:15]#[C:16][C:17]#[C:18][Br:19]>>[CH3:1][O:2][C:3]([N:4]([CH2:5][CH:6]=[CH2:7])[C:18]#[C:17][C:16]#[C:15][CH2:14][CH2:13][CH2:12][CH2:11][CH2:10][CH3:9])=[O:8],typical,,
[CH3:1][CH:2]([CH3:3])[N-:4][CH:5]([CH3:6])[CH3:7].[CH3:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][C:14]#[C:15][C:16]([Cl:17])=[CH2:18]>>[CH3:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][C:14]#[C:15][C:16]#[CH:18],typical,,
[CH3:1][CH:2]1[CH2:3][CH2:4][CH2:5][CH2:6][C:7]1=[O:8].[CH3:9][C:10]([Si:11]([Cl:12])([CH3:13])[CH3:14])([CH3:15])[CH3:16]>>[CH3:1][C:2]1=[C:7]([O:8][Si:11]([C:10]([CH3:9])([CH3:15])[CH3:16])([CH3:13])[CH3:14])[CH2:6][CH2:5][CH2:4][CH2:3]1,typical,,
[CH2:1]=[C:2]([C:3](=[CH2:4])[S:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[S:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1.[OH:21][OH:22].[OH:23][OH:24]>>[CH2:1]=[C:2]([C:3](=[CH2:4])[S:5](=[O:6])([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)=[O:22])[S:13](=[O:14])([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O:21],typical,,
[F:9][S:10]([F:11])([c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)[F:18].[O:1]=[CH:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)([F:11])[F:18].[O:1]=[S:10]([F:9])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,typical,,
[CH3:1][CH2:2][O:3][C:4]([CH:5]1[CH2:6][C:7](=[O:17])[CH:8]([C:9]([O:10][CH2:11][CH3:12])=[O:13])[CH2:14][C:15]1=[O:16])=[O:18].[OH2:19].[OH2:20]>>[CH2:5]1[CH2:6][C:7](=[O:17])[CH2:8][CH2:14][C:15]1=[O:16],typical,,
[Br:7][CH2:8][C:9]([Br:10])=[CH2:11].[CH3:1][CH2:2][NH2:3].[CH3:4][CH2:5][NH2:6]>>[CH3:4][CH2:5][NH:6][CH2:8][C:9]([Br:10])=[CH2:11],typical,,
[CH2:1]1[CH:2]2[CH:3]=[CH:4][CH:5]1[CH:6]=[CH:7]2.[CH3:8][C:9]([CH3:10])([CH3:11])[O:12][O:13][C:14](=[O:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH:1]1([O:12][C:9]([CH3:8])([CH3:10])[CH3:11])[CH:2]2[CH:3]=[CH:4][CH:5]1[CH:6]=[CH:7]2,typical,,
[I:1][I:2].[cH:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[I:2][c:6]1[cH:5][cH:4][cH:3][cH:8][cH:7]1,typical,,
[CH2:16]=[CH:17][C:18]([O:19][CH3:20])=[O:21].[CH2:1]=[C:2]([O:3][Si:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[CH3:10])[CH:11]=[CH:12][N:13]([CH3:14])[CH3:15]>>[CH2:1]1[C:2]([O:3][Si:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[CH3:10])=[CH:11][CH:12]([N:13]([CH3:14])[CH3:15])[CH:17]([C:18]([O:19][CH3:20])=[O:21])[CH2:16]1,typical,,
[Cl:20][S:21]([Cl:22])=[O:23].[Cl:24][S:25]([Cl:26])=[O:27].[OH:1][C:2]([c:3]1[cH:4][cH:5][cH:6][c:7]2[c:8]1[o:9][c:10]1[c:11]([C:16]([OH:17])=[O:18])[cH:12][cH:13][cH:14][c:15]21)=[O:19]>>[C:2]([c:3]1[cH:4][cH:5][cH:6][c:7]2[c:8]1[o:9][c:10]1[c:11]([C:16](=[O:18])[Cl:20])[cH:12][cH:13][cH:14][c:15]21)(=[O:19])[Cl:24],typical,,
[CH3:16][C:17]([O:18][CH:19]=[O:20])=[O:21].[CH3:1][c:2]1[c:3]([NH:4][CH:5]([CH3:6])[C:7]([CH3:8])=[O:9])[c:10]([CH3:11])[cH:12][c:13]([CH3:14])[cH:15]1>>[CH3:1][c:2]1[c:3]([N:4]([CH:5]([CH3:6])[C:7]([CH3:8])=[O:9])[CH:19]=[O:20])[c:10]([CH3:11])[cH:12][c:13]([CH3:14])[cH:15]1,typical,,
[CH3:1][Si:2]([CH3:3])([O:4][C:5]1=[CH:6][CH2:7][CH2:8][CH2:9]1)[CH3:10].[Cl:11][CH:12]([C:13]([Cl:14])=[O:15])[Cl:16]>>[CH3:1][Si:2]([CH3:3])([O:4][C:5]12[CH:6]([CH2:7][CH2:8][CH2:9]1)[C:13](=[O:15])[C:12]2([Cl:11])[Cl:16])[CH3:10],typical,,
[Cl:17][CH2:18][Si:19]([CH3:20])([CH3:21])[CH3:22].[NH2:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[NH2:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[NH3+:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[NH:1]([CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[CH2:18][Si:19]([CH3:20])([CH3:21])[CH3:22],typical,,
[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9]#[C:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.[I:17][I:18]>>[o:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9]([I:18])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,typical,,
[Cl:1][P:2]([Cl:3])([Cl:4])=[O:5].[O:6]=[c:7]1[c:8]2[c:9]([nH:10][c:11]3[c:12]1[cH:13][cH:14][cH:15][cH:16]3)[cH:17][cH:18][cH:19][cH:20]2>>[Cl:4][c:7]1[c:8]2[c:9]([n:10][c:11]3[c:12]1[cH:13][cH:14][cH:15][cH:16]3)[cH:17][cH:18][cH:19][cH:20]2,typical,,
[OH:15][CH2:16][CH2:17][Cl:18].[OH:1][CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[O:1]([CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[CH2:17][CH2:16][OH:15],typical,,
[CH3:12][Si:13]([CH3:14])([Cl:15])[CH3:16].[O:1]=[C:2]1[CH2:3][CH2:4][C:5]2([O:6][CH2:7][CH2:8][O:9]2)[CH2:10][CH2:11]1>>[O:1]([C:2]1=[CH:3][CH2:4][C:5]2([O:6][CH2:7][CH2:8][O:9]2)[CH2:10][CH2:11]1)[Si:13]([CH3:12])([CH3:14])[CH3:16],typical,,
[CH3:1][C:2]([O:3][C:4]([CH3:5])([CH3:6])[CH3:7])=[O:8].[CH3:9][O:10][C:11]([c:12]1[cH:13][cH:14][c:15]([C:16]#[N:17])[cH:18][cH:19]1)=[O:20].[OH2:21]>>[C:4]([CH3:5])([CH3:6])([CH3:7])[NH:17][C:16]([c:15]1[cH:14][cH:13][c:12]([C:11]([O:10][CH3:9])=[O:20])[cH:19][cH:18]1)=[O:21],typical,,
[CH2:19]1[CH2:20][CH2:21][NH:22][CH2:23]1.[CH3:1][C:2]([CH3:3])([O:4][OH:5])[CH3:6].[O:7]=[CH:8][c:9]1[cH:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[cH:17][cH:18]1>>[O:7]=[C:8]([c:9]1[cH:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[cH:17][cH:18]1)[N:22]1[CH2:21][CH2:20][CH2:19][CH2:23]1,typical,,
[CH3:1][S:2](=[O:3])([Cl:4])=[O:5].[CH3:6][C:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][c:13]1[NH:14][CH2:15][CH:16]=[CH2:17])=[N:18][OH:19]>>[CH3:6][c:7]1[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[n:14]([CH2:15][CH:16]=[CH2:17])[n:18]1,typical,,
[CH3:33][C:34]([CH3:35])([Si:36]([CH3:37])([O:38][CH2:39][Cl:40])[CH3:41])[CH3:42].[NH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[c:8]([NH2:9])[cH:10][cH:11][cH:12]2.[SH:13][C:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1>>[NH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[c:8]([NH3+:9])[cH:10][cH:11][cH:12]2.[S:13]([C:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[CH2:39][O:38][Si:36]([C:34]([CH3:33])([CH3:35])[CH3:42])([CH3:37])[CH3:41],typical,,
[CH3:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][SH:23].[CH3:1][C:2]([CH3:3])([Si:4]([CH3:5])([O:6][CH2:7][Cl:8])[CH3:9])[CH3:10]>>[CH3:1][C:2]([CH3:3])([Si:4]([CH3:5])([O:6][CH2:7][S:23][CH2:22][CH2:21][CH2:20][CH2:19][CH2:18][CH2:17][CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH3:11])[CH3:9])[CH3:10],typical,,
[CH3:5][C:6]([CH2:7][Cl:8])=[O:9].[NH2:1][C:2]([NH2:3])=[S:4].[OH-:10]>>[NH2:1][c:2]1[n:3][c:6]([CH3:5])[cH:7][s:4]1,typical,,
[Br:14][Br:15].[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]=[CH:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[O:1]=[C:2]([O:3][CH2:4][CH3:5])[CH:6]([CH:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[Br:14])[Br:15],typical,,
[Cl:11][S:12]([Cl:13])=[O:14].[NH2:1][CH:2]([CH2:3][OH:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1>>[NH3+:1][CH:2]([CH2:3][Cl:11])[c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1,typical,,
[CH3:1][C:2]([O:3][C:4]([CH3:5])([CH3:6])[CH3:7])=[O:8].[Cl:9][c:10]1[c:11]([O:18][c:19]2[c:20]([Br:25])[cH:21][cH:22][cH:23][cH:24]2)[cH:12][cH:13][c:14]([C:15]#[N:16])[cH:17]1.[OH2:26]>>[C:4]([CH3:5])([CH3:6])([CH3:7])[NH:16][C:15]([c:14]1[cH:13][cH:12][c:11]([O:18][c:19]2[c:20]([Br:25])[cH:21][cH:22][cH:23][cH:24]2)[c:10]([Cl:9])[cH:17]1)=[O:26],typical,,
[CH3:1][C:2]([O:3][C:4]([CH3:5])([CH3:6])[CH3:7])=[O:8].[N:9]#[C:10][CH2:11][CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[OH2:19]>>[C:4]([CH3:5])([CH3:6])([CH3:7])[NH:9][C:10]([CH2:11][CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)=[O:19],typical,,
[CH3:1][C:2]([O:3][C:4]([CH3:5])([CH3:6])[CH3:7])=[O:8].[CH3:9][C:10]([NH:11][c:12]1[cH:13][cH:14][c:15]([C:16]#[N:17])[cH:18][cH:19]1)=[O:20].[OH2:21]>>[C:4]([CH3:5])([CH3:6])([CH3:7])[NH:17][C:16]([c:15]1[cH:14][cH:13][c:12]([NH:11][C:10]([CH3:9])=[O:20])[cH:19][cH:18]1)=[O:21],typical,,
[CH3:5][CH2:6][CH2:7][CH2:8][CH2:9][C:10]([NH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[Br:18])=[O:19].[O-:1][C:2]([O-:3])=[O:4]>>[CH3:5][CH2:6][CH2:7][CH2:8][CH2:9][c:10]1[n:11][c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[o:19]1,typical,,
[O:1]=[C:2]([O:3][C:4]([CH3:5])=[O:6])[CH3:7].[OH:8][C:9]([CH:10]=[CH:11][C:12]([NH:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)=[O:20])=[O:21]>>[C:9]1(=[O:21])[CH:10]=[CH:11][C:12](=[O:20])[N:13]1[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,typical,,
[CH3:25][C:26]([CH3:27])([Si:28]([CH3:29])([O:30][CH2:31][Cl:32])[CH3:33])[CH3:34].[SH:1][CH2:2][CH2:3][CH2:4][S:5][C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[S:1]([CH2:2][CH2:3][CH2:4][S:5][C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[CH2:31][O:30][Si:28]([C:26]([CH3:25])([CH3:27])[CH3:34])([CH3:29])[CH3:33],typical,,
